date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2014-08-22,190.77,191.88,190.29,190.41,1940434,-0.684,-0.43%,158.7205,370103140.99,19161
2014-08-21,190.90,192.07,190.50,191.23,2497985,0.942,0.59%,159.404,478520363.97,21857
2014-08-20,189.86,190.39,189.25,190.10,2177702,0.025,0.02%,158.4621,413561785.77,19995
2014-08-19,190.04,190.25,189.36,190.07,2040117,0.592,0.37%,158.4371,387405749.10,15749
2014-08-18,188.10,189.81,187.76,189.36,2420398,1.65,1.06%,157.8452,457964427.75,22646
2014-08-15,187.85,188.88,186.79,187.38,2815822,-0.417,-0.27%,156.1948,528664751.75,18772
2014-08-14,187.57,188.17,186.93,187.88,1929581,-0.058,-0.04%,156.6116,362139789.07,17039
2014-08-13,188.00,188.48,187.37,187.95,1795041,0.508,0.33%,156.6699,337301957.50,16386
2014-08-12,187.45,188.69,186.81,187.34,1858635,-0.108,-0.07%,156.1614,348281481.12,16808
2014-08-11,187.81,188.36,186.28,187.47,2527208,0.70,0.45%,156.2698,473770078.41,22040
2014-08-08,184.40,186.67,183.58,186.63,2781936,1.942,1.26%,155.5696,516780184.62,23371
2014-08-07,186.64,186.68,183.58,184.30,2708935,-1.392,-0.90%,153.6274,499985903.50,23113
2014-08-06,185.36,186.88,184.44,185.97,3847046,-0.025,-0.02%,155.0194,715091649.58,30173
2014-08-05,188.75,189.196,186.44,187.10,3307945,-2.105,-1.34%,155.0445,620318896.24,28531
2014-08-04,189.35,189.95,188.60,189.64,2125935,0.406,0.26%,157.1493,402586289.19,18957
2014-08-01,190.50,191.50,188.86,189.15,5181080,-2.088,-1.31%,156.7432,981976946.97,44540
2014-07-31,192.84,194.29,191.54,191.67,4208005,-1.931,-1.20%,158.8315,810356474.51,35878
2014-07-30,195.20,195.99,192.90,194.00,3945601,-0.472,-0.29%,160.7623,766039310.07,34126
2014-07-29,195.30,195.89,194.54,194.57,3264409,-1.003,-0.62%,161.2346,637236245.01,27489
2014-07-28,194.30,196.40,193.65,195.78,3242443,1.144,0.71%,162.2373,633448246.05,28799
2014-07-25,195.30,195.90,193.7901,194.40,3376455,-0.696,-0.43%,161.0938,657516722.99,28133
2014-07-24,193.95,195.62,193.75,195.24,3612656,1.334,0.83%,161.7899,704771076.03,29264
2014-07-23,194.11,194.90,193.57,193.63,3584465,-0.381,-0.24%,160.4557,695931403.54,29764
2014-07-22,191.59,194.72,191.56,194.09,4853041,2.685,1.70%,160.8369,940197162.11,39014
2014-07-21,191.30,191.70,189.25,190.85,4154740,-1.367,-0.86%,158.152,791751189.86,35678
2014-07-18,191.96,193.44,190.00,192.50,8169325,0.008,0.01%,159.5193,1567021262.76,56109
2014-07-17,192.36,195.95,192.00,192.49,8872269,0.108,0.07%,159.511,1719724578.74,67168
2014-07-16,192.24,193.36,190.76,192.36,7815648,3.207,2.05%,159.4033,1502820738.38,60410
2014-07-15,189.54,190.08,188.21,188.49,4873452,-1.135,-0.72%,156.1963,920129375.73,35711
2014-07-14,188.55,190.44,188.53,189.86,4502202,1.541,0.99%,157.3316,855185332.52,39000
2014-07-11,187.73,188.35,186.705,188.00,2403840,0.249,0.16%,155.7903,451328885.46,20589
2014-07-10,186.44,188.05,186.21,187.70,3177816,-0.597,-0.38%,155.5417,594838626.77,28304
2014-07-09,187.68,188.90,186.89,188.42,3309559,0.994,0.64%,156.1383,623148007.73,28838
2014-07-08,187.65,188.08,186.37,187.22,3135115,-0.68,-0.44%,155.1439,587096454.59,28427
2014-07-07,187.61,188.27,187.44,188.04,2958947,-0.406,-0.26%,155.8234,562574506.06,27127
2014-07-03,188.39,188.806,187.35,188.53,2422363,0.116,0.07%,156.2295,456122249.35,18412
2014-07-02,186.34,188.99,186.17,188.39,5097199,1.69,1.09%,156.1135,959430792.20,40655
2014-07-01,181.70,187.27,181.70,186.35,6644363,4.21,2.80%,154.423,1234832664.73,62479
2014-06-30,181.33,181.93,180.26,181.27,4228836,-0.365,-0.24%,150.2133,768085702.82,32954
2014-06-27,179.77,182.46,179.66,181.71,4575680,1.11,0.74%,150.5779,851523963.20,31268
2014-06-26,180.87,181.37,179.27,180.37,3258470,-0.29,-0.19%,149.4675,587508771.99,26373
2014-06-25,180.25,180.97,180.06,180.72,2763020,-0.133,-0.09%,149.7575,498964260.43,25334
2014-06-24,181.50,183.00,180.65,180.88,3875453,-1.044,-0.69%,149.8901,704062370.92,31939
2014-06-23,181.92,182.25,181.00,182.14,3231699,0.489,0.32%,150.9343,587235909.79,29219
2014-06-20,182.59,182.67,181.40,181.55,10686834,-1.052,-0.69%,150.4453,1950011061.32,31844
2014-06-19,184.12,184.47,182.356,182.82,3551276,-0.646,-0.42%,151.4978,650523227.76,28321
2014-06-18,182.04,183.61,181.79,183.60,3935653,1.11,0.74%,152.1441,719165702.08,32373
2014-06-17,181.90,182.81,181.56,182.26,2460857,-0.075,-0.05%,151.0337,453718452.10,24568
2014-06-16,182.40,182.71,181.235,182.35,3556218,-0.174,-0.12%,151.1083,647542877.08,27429
2014-06-13,182.00,183.00,181.52,182.56,2778984,1.11,0.74%,151.2823,506810242.87,23722
2014-06-12,182.48,182.55,180.91,181.22,4425491,-0.854,-0.57%,150.1719,803266950.42,35511
2014-06-11,183.61,184.20,182.01,182.25,4065310,-1.69,-1.11%,151.0254,742998614.01,32523
2014-06-10,186.20,186.2199,183.82,184.29,4157062,-1.599,-1.04%,152.7159,766874178.73,34541
2014-06-09,186.22,187.64,185.96,186.22,2728403,-0.124,-0.08%,154.3152,509015859.39,22901
2014-06-06,186.47,187.65,185.90,186.37,3296900,0.323,0.21%,154.4395,615713785.95,26042
2014-06-05,184.66,186.09,183.92,185.98,2861974,1.218,0.80%,154.1164,530608024.87,25327
2014-06-04,184.71,185.45,184.20,184.51,2376981,0.116,0.08%,152.8982,438941723.60,21300
2014-06-03,185.55,185.76,184.12,184.37,2517123,-1.094,-0.71%,152.7822,464734136.46,20141
2014-06-02,184.76,186.2801,184.67,185.69,3204034,1.102,0.72%,153.876,594577232.03,26472
2014-05-30,183.38,184.57,182.49,184.36,4620207,0.497,0.33%,152.7739,866474780.45,29987
2014-05-29,183.64,183.78,182.33,183.76,2759978,0.563,0.37%,152.2767,505255441.57,24293
2014-05-28,184.48,184.88,182.94,183.08,3724124,-1.409,-0.92%,151.7132,683546801.23,33540
2014-05-27,184.80,185.65,183.93,184.78,4794501,-0.961,-0.62%,153.122,885346609.48,40921
2014-05-23,185.84,186.14,185.3101,185.94,2563424,0.215,0.14%,154.0832,476281833.67,20554
2014-05-22,186.45,186.45,185.03,185.68,2218149,-0.588,-0.38%,153.8678,412205218.79,20844
2014-05-21,185.85,187.16,184.95,186.39,2988348,1.243,0.81%,154.4561,556941013.63,23702
2014-05-20,186.25,186.70,184.70,184.89,3032896,-1.748,-1.13%,153.2131,562423182.21,26221
2014-05-19,186.61,187.13,186.04,187.00,3270670,-0.05,-0.03%,154.9616,610708539.26,28315
2014-05-16,186.27,187.41,185.93,187.06,3949644,0.497,0.32%,155.0113,737105088.10,26812
2014-05-15,189.07,189.08,186.18,186.46,4202556,-1.873,-1.20%,154.5141,786691872.62,40280
2014-05-14,191.91,191.99,188.17,188.72,5255970,-2.875,-1.81%,156.3869,995124978.18,38872
2014-05-13,192.79,193.03,191.76,192.19,2226997,-0.315,-0.20%,159.2624,428317451.12,19844
2014-05-12,191.12,193.02,190.94,192.57,3778611,2.063,1.31%,159.5773,727026638.34,28745
2014-05-09,188.98,190.5854,188.37,190.08,2261739,0.97,0.62%,157.5139,429920077.17,20931
2014-05-08,189.16,190.57,188.23,188.91,2431945,-0.323,-0.21%,156.5444,459939494.49,22793
2014-05-07,189.34,190.30,186.93,189.30,3821023,0.307,0.20%,156.8675,722123459.72,32612
2014-05-06,190.93,190.95,189.25,190.03,3188706,-1.013,-0.64%,156.5609,617083990.87,26545
2014-05-05,191.05,191.49,189.80,191.26,2222168,-0.148,-0.09%,157.5742,424073390.13,20137
2014-05-02,193.75,193.84,191.25,191.44,3052953,-1.722,-1.08%,157.7225,585935943.78,30511
2014-05-01,196.31,196.74,193.15,193.53,3675823,-2.422,-1.50%,159.4444,713762870.45,33762
2014-04-30,194.38,196.86,194.35,196.47,4211284,1.12,0.70%,161.8666,826392796.31,35014
2014-04-29,193.59,195.94,193.41,195.11,4626352,1.623,1.02%,160.7462,902990245.00,41262
2014-04-28,191.14,193.99,190.58,193.14,5638334,2.892,1.85%,159.1231,1088265828.81,48444
2014-04-25,190.54,190.67,189.11,189.63,3871407,-0.486,-0.31%,156.2313,736139949.81,34358
